"timestamp","telemetry_uid","session_id","session","event_name","hostsubdomain","source","srclevel","level"
2023-09-04T11:19:42.889Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Login,feb201,null,null,0
2023-09-04T11:23:11.293Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,menu:Recent Projects,feb201,Login,0,1
2023-09-04T11:23:12.484Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,menu:Onboard hyt1 test,feb201,menu:Recent Projects,1,3
2023-09-04T11:23:12.521Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,menu:Recent Projects,feb201,Login,0,1
2023-09-04T11:23:18.046Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Scope Execution swim board,feb201,menu:Recent Projects,1,3
2023-09-04T11:23:18.046Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Scope Execution swim board,feb201,Scope Execution swim board,3,3
2023-09-04T11:24:00.161Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Segment tab Comments & Attachments,feb201,Scope Execution swim board,3,3
2023-09-04T11:24:00.167Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Segment tab Comments & Attachments,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T11:24:23.957Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Segment tab Details,feb201,Segment tab Comments & Attachments,3,3
2023-09-04T11:24:23.957Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,Segment tab Details,feb201,Segment tab Details,3,3
2023-09-04T11:56:09.443Z,-62fba5305df3e43037536560-670fc40,752d99f06e0267f0-144221d0-603b2600,1,menu:Sprints,feb201,menu:Recent Projects,1,2
2023-09-07T14:44:06.507Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,Login,mediaguru,null,null,0
2023-09-07T14:46:17.272Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,board_timeline_view_tabs_header: Tasks,mediaguru,Login,0,3
2023-09-07T14:46:21.876Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,board_timeline_view_tabs_header: Trainings,mediaguru,board_timeline_view_tabs_header: Tasks,3,3
2023-09-07T14:46:25.851Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,board_timeline_view_tabs_header: User Stories,mediaguru,board_timeline_view_tabs_header: Trainings,3,3
2023-09-07T14:46:28.427Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,board_timeline_view_tabs_header: Trainings,mediaguru,board_timeline_view_tabs_header: User Stories,3,3
2023-09-07T14:46:31.428Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,board_timeline_view_tabs_header: Tasks,mediaguru,board_timeline_view_tabs_header: Trainings,3,3
2023-09-07T14:46:43.180Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,List lane,mediaguru,board_timeline_view_tabs_header: Tasks,3,3
2023-09-07T14:50:30.100Z,-6522dcd0-659addd0-35f22d6034d459d0,-5d75d8c0-7f2ea90022e18fc0543607f0,1,eform-action Save as Draft ,mediaguru,List lane,3,4
2023-07-27T03:10:14.696Z,-664f9f20-1510d31012dac390706d8d60,-749d508010bcd10-3666bc005a27cef0,1,Login,feb201,null,null,0
2023-09-15T03:25:06.063Z,-67ecd150562a117028b02e204ecbbaf0,14d284f0-2fcea140-51ab7c101e8f3fb0,3,Logout,feb201,Login,0,5
2023-09-14T16:32:24.094Z,-67ecd150562a117028b02e204ecbbaf0,30695c50-27bc2650-75eabd20d97cea0,2,Login,feb201,null,null,0
2023-09-14T16:35:38.221Z,-67ecd150562a117028b02e204ecbbaf0,30695c50-27bc2650-75eabd20d97cea0,2,Segment tab Comments & Attachments,feb201,Login,0,3
2023-09-14T16:35:38.226Z,-67ecd150562a117028b02e204ecbbaf0,30695c50-27bc2650-75eabd20d97cea0,2,Segment tab Comments & Attachments,feb201,Segment tab Comments & Attachments,3,3
2023-09-14T18:31:03.043Z,-67ecd150562a117028b02e204ecbbaf0,30695c50-27bc2650-75eabd20d97cea0,2,Login,feb201,null,null,0
2023-09-14T12:47:56.527Z,-67ecd150562a117028b02e204ecbbaf0,738515801dbd7630-6b51c85077cb9270,1,Login,feb201,null,null,0
2023-08-30T13:13:19.240Z,-69db4fb0-6e2715105639c840-81eabe0,-50373e0-36fdacb0-1f84b40-361114b0,1,Login,iimtrichy,null,null,0
2023-08-01T13:26:07.282Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Login,feb201,null,null,0
2023-08-01T13:26:07.294Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Login,feb201,null,null,0
2023-08-01T13:26:24.843Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Recent Projects,feb201,Login,0,1
2023-08-01T13:26:26.853Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:New BEM TEST,feb201,menu:Recent Projects,1,3
2023-08-01T13:26:26.891Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Recent Projects,feb201,Login,0,1
2023-08-01T13:26:54.196Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,button click,feb201,menu:Recent Projects,1,4
2023-08-01T13:26:54.196Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,bot open event,feb201,Login,0,1
2023-08-01T13:26:56.669Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,button click,feb201,bot open event,1,4
2023-08-01T13:26:56.669Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,minimize bot event,feb201,Login,0,1
2023-08-01T13:26:58.294Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Risks and Issues swim board,feb201,minimize bot event,1,3
2023-08-01T13:26:58.294Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Risks and Issues swim board,feb201,Risks and Issues swim board,3,3
2023-08-01T13:27:05.847Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,zoom_plus,feb201,Risks and Issues swim board,3,3
2023-08-01T13:27:05.849Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,icon-Zoom-Levels,feb201,zoom_plus,3,3
2023-08-01T13:27:05.860Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,icon-Zoom-Levels,feb201,icon-Zoom-Levels,3,3
2023-08-01T13:28:04.488Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Recent Projects,feb201,Login,0,1
2023-08-01T13:28:30.868Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Recent Projects,feb201,Login,0,1
2023-08-01T13:28:33.721Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Hybrid Project,feb201,menu:Recent Projects,1,3
2023-08-01T13:28:33.763Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,menu:Recent Projects,feb201,Login,0,1
2023-08-01T13:28:51.580Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,menu:Recent Projects,1,3
2023-08-01T13:28:53.145Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:29:00.910Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:29:03.034Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:29:05.140Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:29:07.568Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:29:10.383Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,icon-options,feb201,card_more_option,3,3
2023-08-01T13:29:12.301Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Telemetry event,feb201,icon-options,3,3
2023-08-01T13:29:17.690Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Telemetry event,3,3
2023-08-01T13:29:19.376Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:24.572Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:25.625Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:30.188Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:31.203Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:35.838Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:36.963Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:41.910Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:42.969Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:47.701Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:48.864Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:53.180Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:54.295Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:29:58.657Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:29:59.673Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:03.998Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:05.264Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:09.519Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:10.553Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:14.423Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:16.116Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:19.552Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:21.092Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:24.875Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:26.247Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:29.740Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:31.532Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:34.770Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:36.132Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:40.431Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:41.450Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:45.275Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:47.071Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:30:52.826Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:30:57.721Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:30:59.799Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:31:01.119Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:31:02.749Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,card_more_option,3,3
2023-08-01T13:31:05.837Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim",feb201,card_more_option,3,3
2023-08-01T13:31:05.837Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim",3,3
2023-08-01T13:31:07.940Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim board",3,3
2023-08-01T13:31:07.940Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim board",3,3
2023-08-01T13:31:12.077Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,"Risks, Action Items and Issues swim board",3,3
2023-08-01T13:31:13.279Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:31:18.940Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:31:20.162Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:31:25.590Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:31:26.901Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:31:33.180Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:31:34.760Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:31:39.449Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,card_more_option,feb201,Delete,3,3
2023-08-01T13:31:40.637Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Delete,feb201,card_more_option,3,3
2023-08-01T13:31:52.882Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,eform-action Save ,feb201,Delete,3,4
2023-08-01T13:31:59.151Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,null,null,3
2023-08-01T13:32:00.489Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim board",3,3
2023-08-01T13:32:00.490Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim board",3,3
2023-08-01T13:32:24.553Z,-6add63703d1e9970-46060790649760c0,7e4288e0598c75d0-45e20ce0-1e358bf0,1,Login,feb201,null,null,0
2023-08-30T13:40:46.353Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Login,cannexpo,null,null,0
2023-08-30T13:41:33.751Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Integrations,cannexpo,menu:Recent Projects,1,2
2023-08-30T13:41:33.774Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T13:41:57.878Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Help,cannexpo,Login,0,1
2023-08-30T13:42:00.659Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Knowledge Base,cannexpo,menu:Recent Projects,1,2
2023-08-30T13:42:00.684Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Help,cannexpo,Login,0,1
2023-08-30T13:42:00.685Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T14:00:26.141Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Login,cannexpo,null,null,0
2023-08-30T14:00:56.911Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T14:00:58.394Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T14:01:00.215Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Integrations,cannexpo,menu:Recent Projects,1,2
2023-08-30T14:01:00.238Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T14:01:14.067Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Recent Projects,cannexpo,Login,0,1
2023-08-30T14:01:16.908Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:View My Projects,cannexpo,menu:Recent Projects,1,2
2023-08-30T14:01:16.927Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Apps,cannexpo,Login,0,1
2023-08-30T14:01:16.928Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Recent Projects,cannexpo,Login,0,1
2023-08-30T14:01:42.260Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,menu:Social Media Campaigns,cannexpo,menu:Recent Projects,1,3
2023-08-30T14:03:49.042Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Linked Cards,cannexpo,menu:Social Media Campaigns,3,3
2023-08-30T14:03:49.042Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Linked Cards,cannexpo,Segment tab Linked Cards,3,3
2023-08-30T14:04:00.532Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Comments & Attachments,cannexpo,Segment tab Linked Cards,3,3
2023-08-30T14:04:00.532Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Comments & Attachments,cannexpo,Segment tab Comments & Attachments,3,3
2023-08-30T14:04:02.678Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Activity Log,cannexpo,Segment tab Comments & Attachments,3,3
2023-08-30T14:04:02.680Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab Activity Log,cannexpo,Segment tab Activity Log,3,3
2023-08-30T14:04:10.296Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab System Fields,cannexpo,Segment tab Activity Log,3,3
2023-08-30T14:04:10.296Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,Segment tab System Fields,cannexpo,Segment tab System Fields,3,3
2023-08-30T14:04:20.359Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,SclCmp List Toolbar KEY_BUTTON_Add Btn,cannexpo,Segment tab System Fields,3,3
2023-08-30T14:04:20.359Z,-6dbec9306a0fd470-32e74250-4eca560,-4461c070-4a92b2006b313380364a9cd0,1,SclCmp toolbar-item: KEY_BUTTON_Add,cannexpo,SclCmp List Toolbar KEY_BUTTON_Add Btn,3,3
2023-09-03T14:32:40.899Z,-7217518038097e70-71b43a90867ec60,4f4e524039994a40-5db0a3d0-37973530,2,Login,cybay,null,null,0
2023-09-03T12:01:43.470Z,-7217518038097e70-71b43a90867ec60,711952d0-5ac65f30563c178073553a20,1,Login,cybay,null,null,0
2023-09-07T13:07:42.557Z,-7402a1a02c60f7c0-4a657a50-4f51a20,-54ccf920-3a099530-2dc16e00-472e75a0,1,Login,feb201,null,null,0
2023-09-07T13:07:55.510Z,-7402a1a02c60f7c0-4a657a50-4f51a20,-54ccf920-3a099530-2dc16e00-472e75a0,1,menu:Apps,feb201,Login,0,1
2023-09-07T13:07:57.891Z,-7402a1a02c60f7c0-4a657a50-4f51a20,-54ccf920-3a099530-2dc16e00-472e75a0,1,menu:Portfolio Management,feb201,menu:Recent Projects,1,2
2023-09-07T13:07:57.922Z,-7402a1a02c60f7c0-4a657a50-4f51a20,-54ccf920-3a099530-2dc16e00-472e75a0,1,menu:Apps,feb201,Login,0,1
2023-07-27T05:49:45.379Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,Login,feb201,null,null,0
2023-07-27T05:50:38.737Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:My Workspace,feb201,Login,0,1
2023-07-27T05:50:41.978Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:Time Tracking,feb201,menu:Recent Projects,1,2
2023-07-27T05:51:51.702Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,eform-action Save ,feb201,menu:Time Tracking,2,4
2023-07-27T05:52:29.556Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,eform-action Save ,feb201,null,null,4
2023-07-27T05:57:17.747Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:My Workspace,feb201,Login,0,1
2023-07-27T05:57:42.119Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:Time Tracking,feb201,menu:Recent Projects,1,2
2023-07-27T06:00:09.274Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,eform-action Save ,feb201,menu:Time Tracking,2,4
2023-07-27T06:00:16.645Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:My Workspace,feb201,Login,0,1
2023-07-27T06:00:32.207Z,-74cb89803bc7437041325950-23b03530,5823dc801cdaf910-450091f07a7f8c10,1,menu:Time Tracking,feb201,menu:Recent Projects,1,2
2023-07-26T15:55:08.291Z,-7eb5ffe0-4415f280-1e6deb40-c35cfd0,-4762cc704abe7ea020fb0310-78602d70,1,Login,feb201,null,null,0
2023-07-26T15:56:20.344Z,-7eb5ffe0-4415f280-1e6deb40-c35cfd0,-4762cc704abe7ea020fb0310-78602d70,1,"Risks, Action Items and Issues swim board",feb201,Login,0,3
2023-07-26T15:56:20.344Z,-7eb5ffe0-4415f280-1e6deb40-c35cfd0,-4762cc704abe7ea020fb0310-78602d70,1,"Risks, Action Items and Issues swim board",feb201,"Risks, Action Items and Issues swim board",3,3
2023-09-04T09:19:44.325Z,-a2d6400-5680f8a05fb9f4c0-45b15510,-2dc20830561413d0170d52b057fa1900,2,Logout,feb201,"Risks, Action Items and Issues swim board",3,5
2023-09-04T07:07:22.919Z,-a2d6400-5680f8a05fb9f4c0-45b15510,-69d91980-366dfea0-39ae87904a88bc0,1,Login,feb201,null,null,0
